dwTemplateID,strName,byShape,byDamegePro,byJob,dwCostSP,dwIgnoreAction,byTargetType,dwHitPer,dwCriticalPer,dwCriticalDmgPer,wAoeAimNum,nAoeArea,byAoeCenterType,nAoeCenterData,byAoeAreaType,nAoeAreaData,byIgnoreDef,dwIgnoreDefendAmount,dwDamagePer,naMoreDamagePer[MONSTER_BODY_TYPE_max],bySkillEffect,dwDirectDmgMin,dwDirectDmgMax,dwDmg[10],dwAtkPowerPer[10],sSkillEffectSelf[8],sSkillEffect[8],sSkillEffectHitPoint[8],Description,icon,ParentID,hitPoint,EffectAnchor,EffectStartTime,EffectFile,EffectLifeTime,SkillTimerTrigger,SkillTimerInterval,MoveSpeed,MoveBeginTime,MoveEndTime,RotateBeginTime,RotateEndTime,shakeCamera,ShakeLevel,AudioConf,AudioStartTime,ClassName,CastDistance,SelfEffect,SelfEffectLife,ExplosionEffect,ExplosionEffectLife,HitEffect,HitEffectRotate,HitEffectLife,HitDummy,animation,AnimFadeTime,WeaponTrailLife,WeaponTrailDisappear,WeaponTrailLength,WeaponTrailDelay,Enable,CalcDamage,ZoomInStartTime,ZoomInEndTime,ZoomInLevel
5030,爱丽丝普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2050,,爱丽丝向前方发射一枚毒球，对所有被毒球触碰到的敌人造成相当于攻击力100%的毒药伤害。,,0,4850,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5031,经验童子普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2051,,经验童子尿你一身,,0,5600,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
6001,狂暴旋风斩,0,0,0,0,0,5,0,0,0,20,2500,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0;0;0,6400;6400;6400;6400;6400;6400;6400,,,,旋风斩，总计造成相当于攻击力450%的物理伤害。,,0,1400;2800;4200;5600;7000;8400;9800,self,1,Effect/MainChar/$Fx_Dwarf_Warrior_Battle/Fx_Zuihoufanji_001.prefab,4000,0,0,0,0,0,0,0,0,0,pet_sound/$dwarf_warrior_bisha.wav,100,sdBaseState,1800,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
6002,大蔓藤术,0,0,0,0,0,5,0,0,0,20,6000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,0,,2003,,小花仙在身周召唤出大量蔓藤缠绕敌人，所有被蔓藤缠绕的敌人都将被束缚（2.5秒），并受到持续的毒素伤害（束缚期间共受到3次伤害，总计受到450%攻击力的毒药伤害）。,,0,5800,gamelevel,1,Effect/MainChar/$Fx_Etc_Dryas/Fx_Damantengshu_001.prefab,2200,0,0,0,0,0,0,0,0,0,pet_sound/$flower_elf_bisha.wav,100,sdBaseState,1800,,0,,0,,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
6003,神圣祈祷,0,0,0,0,0,4,0,0,0,20,6000,0,0,1,0,0,0,10000,0;0;0;0,3,0,0,0;0;0;0;0,8000;8000;8000;8000;8000,,,,小艾丽娅发起祈祷，持续5秒。在祈祷期间，其身周6米范围内的所有友方目标将能够持续回复大量生命值（总计400%攻击力的回复量）。,,0,1500;3000;4500;6000;7500,gamelevel,1,Effect/MainChar/$Fx_human_yudit/Fx_Jiaxue_Qunti_002.prefab,5000,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_bisha.wav,100,sdBaseState,2000,,0,,0,,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
6004,爆裂酒杯,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2007,,酒桶朝前方扔出一个蓄满能量的大酒杯，能量酒杯在落地时会发生猛烈爆炸，将爆炸区域内的所有敌人炸飞（震退1米），并对他们造成相当于攻击力400%的冰霜伤害。,,0,7000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$jiutong_bisha.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
6005,圣光法阵,0,0,0,0,0,4,0,0,0,20,2500,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,0,,2011,,圣光主祭在脚下召唤出一个持续15秒的圣光法阵，所有身处法阵之中的友方单位受到的伤害将减少30%。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,,,sdBaseState,2000,,0,,0,,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
6006,气功波,0,0,0,0,0,5,0,0,0,20,8000,0,0,7,500,0,0,10000,0;0;0;0,0,0,0,0,25000,,,,小黄蓄力朝前方发射一束超强气功波，对所有被气功波击中的敌人造成相当于攻击力250%的物理伤害,,0,5500,gamelevel,1,Effect/MainChar/$Fx_baltor_kid/Fx_Qigongbo_001.prefab,2000,0,0,0,0,0,0,0,0,0,pet_sound/$small_yellow_bisha.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
6007,爆炎多重箭,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2014,,矮人神射手朝前方进行攒射，不断射出大量火箭，对前方扇形区域内的所有敌人总计造成相当于攻击力350%的物理伤害，并对命中的目标造成灼烧效果，持续3秒。,,0,1100;2200;3400;4500;5500;6700,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$dwarf_shooter_bisha.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
6008,赤炎火狱,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0;0;0;0,11500;11500;11500;11500;11500;11500;11500,,2027,,圣火妖姬在身周4米范围内召唤出大量火焰形成赤炎火狱，对所有身处赤炎火狱中的敌人持续造成火焰伤害，持续5秒,,0,3000;4000;5000;6000;7000;8000;9000,gamelevel,2500,Effect/MainChar/$Fx_elf_elia/Fx_Chiyanhuoyu_001.prefab,8000,0,0,0,0,0,0,0,0,0,pet_sound/$fire_elf_bisha.wav,100,sdBaseState,2000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
6009,狮心长拳,0,0,0,0,0,5,0,0,0,20,4000,0,0,7,2000,0,0,10000,0;0;0;0,0,0,0,0,28000,,,,狮心勇士朝前方猛烈击出重拳，重拳所带出的拳风将对前方扇形区域内的所有敌人造成一次相当于攻击力280%的物理伤害。,,0,4500,gamelevel,1,Effect/MainChar/$Fx_baltor_hunter/Fx_baltor_hunter_skill02.prefab,2000,0,0,0,0,0,0,0,0,0,pet_sound/$lion_warrior_bisha.wav,100,sdBaseState,2000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
6010,引雷术,0,0,0,0,0,5,0,0,0,20,8000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,22000,,,,流浪法师能够引导雷电之力轰击敌人，对所有被雷击的敌人造成相当于攻击力220%的雷电伤害。,,0,4000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$stray_mage_bisha.wav,100,sdBaseState,6000,,0,,0,Effect/MainChar/$FX_baltor_kid_v_roka/Fx_baltor_kid_v_roka_skill02.prefab,0,600,1,skill02,0,0,0,0,0,1,1,0,0,0
6011,玲珑法阵,0,0,0,0,0,4,0,0,0,20,2500,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,0,,2023,,玲珑侍女在身周6米范围内召唤出一个持续6秒的法阵，所有身处玲珑法阵中的友方单位都将能够持续回复生命值。,,0,6000,gamelevel,1,Effect/MainChar/$Fx_elf_elecia/Fx_elf_elecia_skill02.prefab,2200,0,0,0,0,0,0,0,0,0,pet_sound/$maid_bisha.wav,100,sdBaseState,2000,,0,,0,,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
6012,地裂一击,0,0,0,0,0,5,0,0,0,20,2000,1,1500,1,0,0,0,10000,0;0;0;0,0,0,0,0,23000,,2024,,矮人举起铁锤猛烈砸击地面，砸击所产生的强劲地震波将向外扩散，对周围小范围内的所有敌人造成大量物理伤害，并造成2秒昏迷。,,0,5000,self;gamelevel,1;5500,Effect/MainChar/$Fx_dwarf_bortan/Fx_dwarf_bortan_skill02.prefab;Effect/MainChar/$Fx_dwarf_bortan/Fx_dwarf_bortan_skill02_hit.prefab,2000;2000,0,0,0,0,0,0,0,0,0,pet_sound/$hammer_bisha.wav,100,sdBaseState,1500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
6013,寒冰晶刺,0,0,0,0,0,5,0,0,0,20,3000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,8000,,2026,,艾尔蕾雅在敌人脚下召唤出一个大型寒冰刺，寒冰刺会在随后发生爆裂，并形成大量寒冰碎片，对周围的所有敌人造成大量冰霜伤害。,,0,1,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$elf_female_bisha.wav,100,sdBaseState,8000,,0,,0,,,,,skill02,0,0,0,0,0,1,0,0,0,0
6014,死亡审判,0,0,0,0,0,5,0,0,0,20,2500,0,2000,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0,8000;8000;8000,,2032;2035,,暗影朝前方飞出旋转的死亡镰刀，对所有被死亡镰刀击中的敌人造成大量物理伤害，并使其流血不止。,,0,2500;4000;5500,self,1,Effect/MainChar/$Fx_human_mage_trooper/Fx_human_mage_trooper_skill03.prefab,2000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
6015,烟雾弹,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,2046,,玛丽娜朝前方发射一枚烟雾弹，烟雾弹将会在命中敌人后爆炸，形成一片半径3.5米的烟雾区域，所有身处烟雾中的友方目标闪避率提高100%。,,0,1750,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
6016,治愈光球,0,0,0,0,0,4,0,0,0,1,10000,0,0,1,0,0,0,10000,0;0;0;0,3,0,0,0,10000,,2039;2040,,米勒大叔召唤出3个治愈光球环绕自身不断旋转，每个治愈光球都能够吸取周围敌人的生命，并用来缓慢回复友方目标生命。,,0,7500,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,8000,,0,,0,,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
6017,剑影突袭,0,0,0,0,0,5,0,0,0,20,4000,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0;0,0;0,,2049,,佩恩快速挥舞长剑，向前方发出两道剑影，任何被剑影击中的敌人都将受到一次相当于攻击力160%的物理伤害。,,0,1900;7000,self,1,Effect/MainChar/$Fx_human_warrior_v_tenan/human_warrior_v_tenan_skill03.prefab,2000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,4000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
6018,卡牌风暴,4,2,0,0,0,5,0,0,0,20,3000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,28000,,,,兰斯激发出大量旋转的火焰卡牌朝外飞出，对所有被火焰卡牌击中的敌人造成相当于攻击力280%的火焰伤害。,,0,7500,self,6500,Effect/MainChar/$Fx_human_rodyn/Fx_human_rodyn_skill02.prefab,2500,0,0,0,0,0,0,0,0,0,,100,sdBaseState,2000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,1,0,0,0
7001,无畏冲锋,0,0,0,0,0,5,0,0,0,20,1500,0,0,7,500,0,0,10000,0;0;0;0,0,0,0,0;0;0;0,15000;15000;15000;15000,,,,矮人狂战士向前发起一次冲锋，对冲锋路径上的所有敌人造成物理伤害。,,0,1000;2500;4000;5000,,,,,0,0,20000,1000,5000,9000,10000,0,0,pet_sound/$dwarf_warrior_special.wav,100,sdBaseState,5000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
7002,雷云风暴,0,0,0,0,0,5,0,0,0,20,3000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,0,,2004,,蝶仙儿猛力煽动翅膀，向四周放出6道旋风，对所有被旋风击中的敌人造成150%雷电伤害。,,0,5800,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$flower_elf_special.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
7003,生命礼赞,0,0,0,0,0,4,0,0,0,20,10000,0,0,1,0,0,0,10000,0;0;0;0,3,0,0,0,10000,,,,小艾丽娅紧跟主人，每隔一段时间将会为主人回复少量生命值（100%攻击力的回复量）。,,0,2000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_special.wav,100,sdBaseState,8000,,0,,0,Effect/MainChar/$Fx_human_yudit/Fx_Jiaxue_001.prefab,1,600,0,skill02,0,0,0,0,0,1,1,0,0,0
7004,醉步,0,0,0,0,0,4,0,0,0,1,10000,0,0,1,0,0,0,10000,0;0;0;0,3,0,0,0,10000,,2008,,酒桶大量饮酒后施展醉步，在接下来的一段时间内大量提升闪避率。,,0,9500,self,1,Effect/MainChar/$Fx_dwarf_warrior_v_anunt/Fx_Qipao_001.prefab,2000,0,0,0,0,0,0,0,0,0,pet_sound/$jiutong_special.wav,100,sdBaseState,8000,,0,,0,,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
7005,治愈术,0,0,0,0,0,4,0,0,0,20,10000,0,0,1,0,0,0,10000,0;0;0;0,3,0,0,0,10000,,,,使一个友方目标恢复相当于攻击力100%的生命值。,,0,2000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_special.wav,100,sdBaseState,8000,,0,,0,Effect/MainChar/$Fx_human_yudit/Fx_Jiaxue_001.prefab,1,600,0,skill02,0,0,0,0,0,1,1,0,0,0
7006,献祭,0,0,0,0,0,4,0,0,0,1,10000,0,0,1,0,0,0,10000,0;0;0;0,3,0,0,0,10000,,2033,,暗影可以发动献祭，献祭后暗影的攻击力将提高20%，持续10秒。,,0,9000,self,1,Effect/MainChar/$Fx_human_mage_trooper/Fx_human_mage_trooper_skill02.prefab,2000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,8000,,0,,0,,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
7007,三重榴弹,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2037,,玛丽娜朝前方扇形区域同时发射三枚重型榴弹，每一枚榴弹在命中目标并爆炸后都能够对范围内的所有敌人造成一次相当于攻击力120%的物理伤害。,,0,4000,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
7008,神圣护盾,0,0,0,0,0,4,0,0,0,1,10000,0,0,1,0,0,0,10000,0;0;0;0,3,0,0,0,10000,,2041,,米勒大叔为一名随机友方目标加持一个护盾，护盾将提升目标10%的防御力，持续10秒。,,0,4500,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,8000,,0,,0,Effect/MainChar/$Fx_human_yudit/Fx_Jiaxue_001.prefab,1,600,0,skill02,0,0,0,0,0,1,1,0,0,0
7009,强力盾击,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,9000,,2044;2045,,佩恩举起盾牌朝前方发起盾击，对前方小范围内的所有敌人造成相当于攻击力90%的物理伤害，并将敌人震退（1米），造成短暂的眩晕（1秒）。,,0,6800,self,1,Effect/MainChar/$Fx_human_warrior_v_tenan/human_warrior_v_tenan_skill02.prefab,1200,0,0,0,0,0,0,0,0,0,,100,sdBaseState,1500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
7010,火焰卡牌,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2043,,兰斯朝前方同时发射三枚火焰卡牌，每一枚卡牌都将对被其穿过的敌人造成相当于攻击力120%的火焰伤害。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,4000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
